LoggingGUID	VocabulairGUID	IMBORGUID	GitHub-issueID	Omschrijving	Terugkoppeling	Loggingsdatum	Status	Aard aanpassing	Collectie	LoggingType	VervangGUID
d36be22a-80ba-47fd-a540-9274e2dfc647	N.v.t.	{7B479F9D-400E-4118-AD89-5C876316FF85}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	Attribuut vervalt bij de klasse Boom vanwege verwijderen term. Behoort tot het Handboek Bomen in imborKern_K_KlassenAttributen	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d38224a8-c092-43eb-b9e8-46e3ba3c6434	{12C410C6-1399-4D33-9007-A729DF7DA51A}	{6812BBB7-2621-4A4C-97A7-AC5A59119068}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Veldparelmoervlinder is toegevoegd aan imborVoc_Termen	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
d38559de-b070-4b37-82db-277460968de2	N.v.t.	{35CDB21B-0B0C-4EBE-96A4-43D71CB62FDD}	890	NEN2660-2 modellering voor informatieobjecten.	Semantische relatie m.b.t. Rand groenobject vervalt in imborKern_K_ObjecttypenSemantischeRelaties	Fri Jul 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Semantische relatie vervallen	Semantische relatie	Minimale wijziging	null
d385a196-c193-4285-aac5-0c6c8cd0e394	{20D7E122-C5E6-4C6D-9095-2753EB07C8CB}	{B63BB22F-B845-4632-8D7F-F072E232FDAE}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:GebouwTypeExtraGedetailleerd; is aangepast van: "Het enumeratietype GebouwTypeExtraGedetailleerd is de naam voor de domeinwaardenlijst van de klasse Gebouw en het attribuut type extra gedetailleerd.", naar: "Het enumeratietype voor de dom	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
d386270d-060a-4ac1-bd0a-51db365b28d4	N.v.t	{12F7336D-B767-4B17-B577-3A7DA821C93A}	Unafact75	GWSW: Fysiek object-Put-Loze put-Volgeschuimde put: Nieuw: Type van maken. 	Volgeschuimde put toegevoegd aan LozePutType in imborKern_EnumeratiesDomeinwaarden.	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
d38d7356-e415-4fde-8642-1d66d018815e	{5D30D175-2A12-49BB-808F-0D27C1E91797}	{A27F9507-D532-49E4-B6BF-C0C162A8BAAC}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Bij nadering voorrangsweg voorrangskruispunt of -splitsing toegevoegd aan imborVoc_Termen	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
d3978322-c03f-49ca-973d-ab016b3f3cce	N.v.t.	{5A628BA2-D6DD-45E6-A9CB-1A99312381DA}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: 5G	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d3992223-051f-4de9-b304-bb65b21b07b0	N.v.t.	{A4FB1BB5-63D2-43E1-BFCA-83F430A23629}	1101	Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	Ligplaats :: bevat :: ReëelObject is toegevoegd aan imborKern_K_ObjecttypenSemantischeRelaties	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Semantische relatie toegevoegd	Semantische relatie	Minimale wijziging	null
d3998f38-9f3b-44d8-87fb-e66875f89b51	{BD7F02F0-7F9E-44F9-8AF7-AF85F8842770}	{ABEFEB52-9CC8-45CE-94DD-4F809218344B}	884	Analyse term niet gebruiken in definitie van term: categorie 2	De definitie van: Erftoegangsweg wijzigt van: "Weg bedoeld voor het toegankelijk maken van erven (in de verkeerskundige betekenis). Toelichting: Op erftoegangswegen staat het verblijven centraal. De inrichting moet hierop worden afgestemd. Manoeuvreren, keren, in- en uitstappen en oversteken moeten mogelijk zijn." naar: " Weg bedoeld voor het toegankelijk maken van erven (in de verkeerskundige betekenis)." en de toelichting wijzigt van "" naar "Op erftoegangswegen staat het verblijven centraal. De inrichting moet hierop worden afgestemd. Manoeuvreren, keren, in- en uitstappen en oversteken moeten mogelijk zijn.".	Fri May 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
d3a10b81-048f-4039-9830-5e01f28b1537	N.v.t.	{74288948-EA3F-46C2-975C-EBB6E70D08E7}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	10 tot 15 m³ toegevoegd aan GroeiplaatsInhoudsklasse in imborKern_EnumeratiesDomeinwaarden	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
d3ad7a91-4d45-46fc-ab4f-50cf2d1886d0	N.v.t.	{EF5D13CE-CA01-4CD7-A70A-D2822796A4AF}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Lichtsturing_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d3c0d712-af8e-43b6-821b-1ebdffec490c	N.v.t.	{586594DB-B0DA-4473-8242-9A1397ACE81F}	648	Toevoegen Fietsflo als objecttype	standplaats gedetailleerd toegevoegd aan Fietssnelheidsindicator in imborKern_K_KlassenAttributen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
d3c10ac0-1c64-477a-96d5-8cda0053839a	N.v.t.	{78A922D8-B474-4D79-8ED0-753D0596B726}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	BoomBeschermingsstatusGedetailleerd :: Vliegroute vleermuizen komt te vervallen in imborKern_EnumeratiesDomeinwaarden	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d3c2392f-ccbb-48c0-8da9-923fdaf2f088	{DB972193-6B9C-4FBE-9A4B-AF793A2E5E37}	{B62593E4-A9B6-42EF-BD66-644391E37AFA}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:doorrijhoogte; is aangepast van: "Doorrijhoogte onder een object of onder een opening van het object.", naar: "De maximale doorlaatbare hoogte met betrekking tot de wegverbinding binnen een object of onder een opening van het object."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut	Minimale wijziging	null
d3cefddd-7048-4bb8-be94-172b60148b35	N.v.t.	{1B0A6FF1-ABBF-4F07-9AC4-297DDF86359A}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Remote monitoring	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d3d813a0-61fb-4756-b495-e6bcf3b79a4d	N.v.t.	{AFDAD0E2-7FEA-4F55-BEDE-2768BCAB20E5}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Kooldioxideleiding_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d3dbc612-db59-48aa-89a8-62c4ae3287da	{D8E7B75F-EAF5-46FB-A2B7-79E99A3BF9BA}	{5DDDF8F8-FFE7-4862-B4C7-F32A4056ACAA}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	bgt objecttype is verwijderd uit imborVoc_Termen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Attribuut	Minimale wijziging	null
d3e4e05e-e5f8-4d38-8141-2530c364b9bd	N.v.t.	{0AA95DF0-02FD-44BF-B691-7F624DD168FC}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	inbelgegevens verwijderd bij Informatiepaneel in imborKern_K_KlassenAttributen	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d3f4875d-0b42-4e30-8fb1-2bdc25093386	N.v.t.	{D92555F8-E272-4CE7-BE72-901D2392D2FA}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Gevuld verwijderd uit imborKern_EnumeratiesDomeinwaarden voor herziening Enumeratietype Wegmarkering.	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d40acd09-e420-43a4-9295-bc2a4c31735d	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	controlefrequentie is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
d40c1bdd-5e39-4d49-b463-17c3acf2f96a	N.v.t.	{BEB68F27-8471-40C2-BEDB-CEBDE2F76087}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: LoRa	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d4124a34-4db2-40ba-8126-dc83e0132b28	N.v.t.	{1F4E4B10-4156-4BE1-B0D4-0264BCA784DD}	Consistentie1	Komen alle objecttypes voor in een vakdiscipline? Toevoegingen	Meubilair: Gereedschapsrek toegevoegd in imborKern_K_VakdisciplinesObjecttypen	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Objecttype toegevoegd aan vakdiscipline	Objecttype	Minimale wijziging	null
d415754e-7d86-4c7b-aab0-9f436fb092eb	N.v.t.	{B87C171D-1F36-4892-88ED-B6D57038BBDC}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Remote te programmeren	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d41b821a-ff3a-40ae-bf61-46cab93d615d	N.v.t.	{DF1B16F0-2BA4-4762-977A-65129EA6A51C}	N.v.t.	Afstemming met Handboek Bomen juli 2024: wijzigingen op klassen Boom en Groeiplaatsinrichting	75 tot 200 m3 vervalt in imborKern_EnumeratiesDomeinwaarden vanwege verval van bijbehorend enumeratietype.	Wed Jul 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d41edab4-a984-466d-b32e-659d36aed983	N.v.t.	{B5FB715B-FD09-49DA-9F4C-B061EA92A4BA}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	meerstammig verwijderd bij Boom in imborKern_K_KlassenAttributen en als attribuut	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d421c032-f4fd-4003-9c0c-9b7d6511ecbd	N.v.t.	{53589BA0-58A5-4CC3-9004-47C235499C98}	1149	UNAFACT: Armoede van FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd	Glad biggenkruid is toegevoegd aan FloraEnFauna-InformatieBeschermdeFloraEnFaunaGedetailleerd in imborKern_EnumeratiesDomeinwaarden	Wed May 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Domeinwaarde toegevoegd	Domeinwaarde	Minimale wijziging	null
d42591f7-28d2-4418-9789-c041650109e6	N.v.t.	{D9BC69B0-A50C-4FD7-9762-6AF90EF8BEA4}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Remote monitoring	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d42a9472-22f0-4e23-866d-6968e59182b7	N.v.t.	{4116255A-7FE1-42AA-A29C-C504E50EA444}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Duikschot_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d433e3fd-4e3b-4713-88c8-b9247739255f	N.v.t.	N.v.t.	1101	Afleidbare attributen zo veel mogelijk consistent uit IMBOR verwijderen	Gebiedsindeling vervalt als superklasse van Funcionele ruimte: 556 in imborKern_Klassenindeling	Fri May 19 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Superklasse vervallen	Klasse	Minimale wijziging	null
d4418deb-b6a2-4ee8-bd78-f3f9c45e8958	N.v.t.	{F089A8C4-F828-468E-AC85-31801707DCCC}	UNAFACTcontrole	Toevoegingen aan IMGeo-mappingdomeinwaarden	ontlastput toegevoegd aan refModel_Domeinwaarden	Fri Mar 31 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Mappingelement toegevoegd	Domeinwaarde	Minimale wijziging	null
d444fc49-3491-402d-9bb4-e02230b0e6c8	N.v.t.	{41A81233-6846-4727-9C18-55BA89562B63}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Afsluitstuk_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d4468351-3c81-4c65-8b79-a627d49a65e2	N.v.t	{7020B26A-C491-444D-8B0A-FAF2FDF10283}	Unafact108	GWSW: Topologisch element-Representatie fysiek object-Knooppunt-Aansluitpunt-Overnamepunt: Representatie fysiek object niet in refObjecttype en daarom geen match. : Representatie fysiek object toevoegen aan string GWSW refObjecttype.	"Representatie fysiek object-" toegevoegd aan de sleutelstring in refModel_Objecttypen.	Tue Nov 29 2022 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Mappingelement gewijzigd	Objecttype	Minimale wijziging	null
d44735df-77f4-4dfe-91f8-f846356216d6	N.v.t.	{53E4110A-36B3-4F50-8649-91BAD1DFB1F2}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Bovenliggende waarde gewijzigd naar Symboolmarkering.	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Domeinwaarde gewijzigd	Domeinwaarde	Minimale wijziging	null
d4526f13-dbaa-4c07-89bb-f5297cf758bc	{8B9EFC2A-B420-4F03-B785-57BE8492A87C}	{06721616-21A2-4014-B000-BD7D443777F1}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Convergentiepunt invoegstroken toegevoegd aan imborVoc_Termen	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Term toegevoegd	Domeinwaarde	Minimale wijziging	null
d454b868-f771-45b7-a76c-f90499d4d657	{2A0E2F80-5A88-4578-A6E6-D16F1CFD5861}	{71FB723A-BB8E-4FF2-A7DE-5F1AF688F199}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	TelpaalCommunicatieprotocol vervalt in imborVoc_Termen	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen 	Term vervallen	Enumeratietype	Minimale wijziging	null
d459b7ac-f936-42c0-8374-6739194e7723	{4BFC8085-9B9C-4B09-8778-17B388369DC4}	{1729824C-3190-4DF5-8E64-AC14BE89903C}	1228	Afstemming Handboek Bomen en IMBOR definitief maken	Watergeefsysteem (ondergronds) vervalt in imborVoc_Termen	Fri Dec 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Term vervallen	Domeinwaarde	Minimale wijziging	null
d45d9dd6-afd3-456b-b812-6a2e8886406c	N.v.t.	{E9B863A5-B67E-4A81-B274-1E91D3014598}	N.v.t.	Afstemming Handboek Bomen IMBOR 2024 - overleg februari 2024	boomgrootte toegekend aan de klasse Boom in imborKern_K_KlassenAttributen	Mon Feb 19 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
d45f980f-4b3e-462b-9908-726452be66bd	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	beheergebied is in datatype gewijzigd naar Referentie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
d47e2ee5-9cb5-4ff8-9ddc-f335388c738f	N.v.t.	{B45A9446-CF77-49C8-B6CC-32C280C8B623}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: Remote monitoring	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d483a2f5-837a-44ce-9f82-abb71a49bd71	{B9FBDC22-CD0B-4E80-AE89-C40A4C3E83C6}	{617D0CEC-7948-4F48-988B-D964478ADA44}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:VerkeerstellingMeeteenheid; is aangepast van: "Het enumeratietype VerkeerstellingMeeteenheid is de naam voor de domeinwaardenlijst van de klasse Verkeerstelling en het attribuut meeteenheid.", naar: "Het enumeratietype voor de domeinwaard	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
d4855990-54fb-4fd3-881e-4fe5ea68a76c	{40C86704-4AD6-4F1A-9480-49250645DE69}	{AC602161-16B9-49B0-BB23-AE94CC8AF2BB}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:doorvaartdiepte; is aangepast van: "Doorvaartdiepte onder de brug of onder een doortvaartopening.", naar: "De diepte van het water onder de brug of onder een doortvaartopening."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Attribuut	Minimale wijziging	null
d48bcb92-c233-4588-9653-0f07ed6baac8	N.v.t.	{FBF56ADE-19A0-4279-B5CE-C7B8804C4F32}	1188	Gemeente Den Haag: Laadinfrastructuur: toevoegen meterinformatie aan Oplaadpaal	Vervallen bij enumeratietype vanwege herindeling Communicatie-informatie: 3G	Mon Jun 10 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Domeinwaarde vervallen	Domeinwaarde	Minimale wijziging	null
d48c75f1-4e1d-4118-ac83-110df963a5dd	N.v.t.	{4E1FE266-DE66-4587-81FD-79CFAB4A075C}	991	IMGeo-IMBOR mapping vocabulaire scheiden van klassen en attributen	Spandraad_bor-type verwijderd uit imborKern_K_KlassenAttributen	Mon Jan 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d4ac506c-fec0-4c5a-8870-456c2c1d343d	{6BDAA65A-736F-4F92-B86F-D295760F51A1}	{F7024233-8E52-46C3-854D-2D3315A3236E}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Voegenkit; is aangepast van: "Voegenkit, mogelijk asbesthoudend.", naar: "Mogelijk asbesthoudend opvulmateriaal."	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
d4b0978b-4f38-440f-93d6-097a0765d619	N.v.t.	N.v.t.	810	Antea Group | Prio: Nee | H2V lengte en breedte	bewerkingspercentageklasse bodem is in datatype gewijzigd naar Enumeratie	Fri Mar 24 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Datatype gewijzigd	Datatype	Minimale wijziging	null
d4c20771-bfb4-4119-9b5b-69234e1715a8	{C6157AD8-35B1-4DFF-B355-FA85FB57C24A}	{05D86D4A-48DC-4116-BF90-67209C65981E}	1116	Afstemming met Handboek Bomen: beschermingsstatus, beschermingsstatus gedetailleerd en meerstammig	Laagstam gewijzigd naar Fruitboom (laagstam) in imborVoc_Termen	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Term gewijzigd	Domeinwaarde	Minimale wijziging	null
d4cbe385-9ebe-49b0-9e75-ffa835f4b0ec	{ACA7F89F-09F1-44B6-9F4C-6E7DFD81AD57}	{87D3C9DA-828E-4EC8-B2B0-D8247E90F36F}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:Duingebied; is aangepast van: "Gebied bestaande uit verhogingen of heuvels van zand of fijne losse aarde opgeworpen door wind. Duingebieden grenzen aan zeestranden.", naar: "Gebied bestaande uit verhogingen of heuvels van zand of fijne lo	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Domeinwaarde	Minimale wijziging	null
d4cd7670-fae1-4e74-82e1-7a6fdffeee0e	N.v.t.	{2C9F7A63-4231-493C-8419-AF8BD05E0923}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	Bovenliggende waarde gewijzigd naar Symboolmarkering.	Mon Mar 18 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Domeinwaarde gewijzigd	Domeinwaarde	Minimale wijziging	null
d4d42b1b-2b4a-41c9-80e0-f54b93fad808	N.v.t.	{956A1E29-8079-4D27-A222-8583F9402242}	1121	Afstemming met Handboek Bomen: boomveiligheidscontrole	boomveiligheidscontrole vervalt als attribuut bij Boom in imborKern_K_KlassenAttributen	Wed Apr 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Vervallen	Attribuut vervallen bij klasse	Attribuut	Minimale wijziging	null
d4de728c-70a3-49d1-a319-7f93b3e33e77	N.v.t.	{6DADF57C-20EE-47DA-B362-3DBD536285A0}	N.v.t.	Hermodellering IMBOR Wegmarkeringen 28/02/2024	markering toepassing toegekend aan Lijnmarkering in imborKern_K_KlassenAttributen	Fri Mar 01 2024 00:00:00 GMT+0000 (Coordinated Universal Time)	Nieuw	Attribuut toegekend aan klasse	Attribuut	Minimale wijziging	null
d4ea6f9d-fed6-4e23-8dbc-cb312f3f3a3f	{E41B4CD6-6346-4DD7-BB74-C1B20F14C530}	{C3A58F26-679B-43AE-A788-1116B58B25FD}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:SportveldLeverancier; is aangepast van: "Het enumeratietype SportveldLeverancier is de naam voor de domeinwaardenlijst van de klasse Sportveld en het attribuut leverancier.", naar: "Het enumeratietype voor de domeinwaardenlijst van de kla	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
d4ec943b-559d-4fd2-ba0e-8de5b3720080	{941AD352-D392-47D6-AA66-D344BE9B985D}	{601E05E9-1B06-4267-B2BA-8A1CF2ACECBA}	884	Analyse term niet gebruiken in definitie van term: categorie 1	De definitie van:BandWijzeVanStellen; is aangepast van: "Het enumeratietype BandWijzeVanStellen is de naam voor de domeinwaardenlijst van de klasse Band en het attribuut wijze van stellen.", naar: "Het enumeratietype voor de domeinwaardenlijst van de klas	Fri May 05 2023 00:00:00 GMT+0000 (Coordinated Universal Time)	Wijziging	Definitie gewijzigd	Enumeratietype	Minimale wijziging	null
